ARCHIVO_ORIGEN,FECHA_REPORTE,OPERADOR,RG,UNIDAD,UBICACIÓN SALAS,TOTAL DE PERSONAS DETENIDAS EN INSTALACIONES POLICIALES Y URI,TOTAL DEL PERSONAL QUE CUSTODIA LOS DETENIDOS EN INSTALACIONES POLICIALES Y URI,DETENIDOS EN INSTALACIONES POLICIALES_CANTIDAD DE SALAS DEPTO O METRO_CANTIDAD DE SALAS DEPTO O METRO,DETENIDOS EN INSTALACIONES POLICIALES_CAPACIDAD DE LAS SALAS DEPTO O METRO_CAPACIDAD DE LAS SALAS DEPTO O METRO,DETENIDOS EN INSTALACIONES POLICIALES_IMPUTADOS CON MAS DE 12 MESES_IMPUTADOS CON MAS DE 12 MESES,DETENIDOS EN INSTALACIONES POLICIALES_TOTAL DE PERSONAS EN LAS SALAS_TOTAL DE PERSONAS EN LAS SALAS,DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_N° CONDENADOS,DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_N° IMPUTADOS,DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_CUANTOS NO TIENEN LA DOCUMENTACIÓN COMPLETA PARA TRASLADO A CENTRO CARCELARIO,DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_CUANTOS LLEVAN MAS DE 36 HORAS,"DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_# DE PERSONAS CON MEDIDA NO INTRA MURAL (CASA POR CÁRCEL), QUE SE ENCUENTRAN AÚN EN LAS INSTALACIONES",DETENIDOS EN INSTALACIONES POLICIALES_GENERO_M,DETENIDOS EN INSTALACIONES POLICIALES_GENERO_F,DETENIDOS EN INSTALACIONES POLICIALES_GENERO_LGBTI,DETENIDOS EN INSTALACIONES POLICIALES_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_OF,DETENIDOS EN INSTALACIONES POLICIALES_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_M/E,DETENIDOS EN INSTALACIONES POLICIALES_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_PT/AG,DETENIDOS EN INSTALACIONES POLICIALES_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_AUX,DETENIDOS EN INSTALACIONES POLICIALES_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_TOTAL,DETENIDOS EN INSTALACIONES POLICIALES_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES)_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES),DETENIDOS EN INSTALACIONES POLICIALES_ALIMENTACIÓN A CARGO DE_ALCALDÍA,DETENIDOS EN INSTALACIONES POLICIALES_ALIMENTACIÓN A CARGO DE_POLICÍA,DETENIDOS EN INSTALACIONES POLICIALES_ALIMENTACIÓN A CARGO DE_INPEC,DETENIDOS EN INSTALACIONES POLICIALES_ALIMENTACIÓN A CARGO DE_FAMILIARES,DETENIDOS EN INSTALACIONES POLICIALES_# DE EXTRANJEROS EN INSTALACIONES POLICIALES_# DE EXTRANJEROS EN INSTALACIONES POLICIALES,DETENIDOS EN INSTALACIONES POLICIALES_# DE EXTRANJEROS ((VENEZOLANOS))_# DE EXTRANJEROS ((VENEZOLANOS)),DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_N° CONDENADOS_1,DETENIDOS EN INSTALACIONES POLICIALES_CONDICIÓN_N° IMPUTADOS_1,DETENIDOS EN INSTALACIONES POLICIALES_GENERO_M_1,DETENIDOS EN INSTALACIONES POLICIALES_GENERO_F_1,DETENIDOS EN INSTALACIONES POLICIALES_GENERO_LGBTI_1,DETENIDOS EN INSTALACIONES POLICIALES_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES CAPTURADOS (VENEZOLANOS))_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES CAPTURADOS (VENEZOLANOS)),"DETENIDOS EN INSTALACIONES ""URI""_CANTIDAD DE SALAS DEPTO O METRO_CANTIDAD DE SALAS DEPTO O METRO","DETENIDOS EN INSTALACIONES ""URI""_CAPACIDAD DE LAS SALAS DEPTO O METRO_CAPACIDAD DE LAS SALAS DEPTO O METRO","DETENIDOS EN INSTALACIONES ""URI""_IMPUTADOS CON MAS DE 12 MESES_IMPUTADOS CON MAS DE 12 MESES","DETENIDOS EN INSTALACIONES ""URI""_TOTAL DE PERSONAS EN LAS SALAS_TOTAL DE PERSONAS EN LAS SALAS","DETENIDOS EN INSTALACIONES ""URI""_CONDICIÓN_N° CONDENADOS","DETENIDOS EN INSTALACIONES ""URI""_CONDICIÓN_N° IMPUTADOS","DETENIDOS EN INSTALACIONES ""URI""_CONDICIÓN_CUANTOS LLEVAN MAS DE 36 HORAS","DETENIDOS EN INSTALACIONES ""URI""_CONDICIÓN_# DE PERSONAS CON MEDIDA NO INTRA MURAL (CASA POR CÁRCEL), QUE SE ENCUENTRAN AÚN EN LAS INSTALACIONES","DETENIDOS EN INSTALACIONES ""URI""_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES)_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES)","DETENIDOS EN INSTALACIONES ""URI""_GENERO_M","DETENIDOS EN INSTALACIONES ""URI""_GENERO_F","DETENIDOS EN INSTALACIONES ""URI""_GENERO_LGBTI","DETENIDOS EN INSTALACIONES ""URI""_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_OF","DETENIDOS EN INSTALACIONES ""URI""_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_M/E","DETENIDOS EN INSTALACIONES ""URI""_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_PT/AG","DETENIDOS EN INSTALACIONES ""URI""_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_AUX","DETENIDOS EN INSTALACIONES ""URI""_PARTE PERSONAL QUE CUSTODIA LOS DETENIDOS_TOTAL","DETENIDOS EN INSTALACIONES ""URI""_# DE EXTRANJEROS EN URI_# DE EXTRANJEROS EN URI","DETENIDOS EN INSTALACIONES ""URI""_# DE EXTRANJEROS ((VENEZOLANOS))_# DE EXTRANJEROS ((VENEZOLANOS))","DETENIDOS EN INSTALACIONES ""URI""_CONDICIÓN_N° CONDENADOS_1","DETENIDOS EN INSTALACIONES ""URI""_CONDICIÓN_N° IMPUTADOS_1","DETENIDOS EN INSTALACIONES ""URI""_GENERO_M_1","DETENIDOS EN INSTALACIONES ""URI""_GENERO_F_1","DETENIDOS EN INSTALACIONES ""URI""_GENERO_LGBTI_1","DETENIDOS EN INSTALACIONES ""URI""_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES CAPTURADOS (VENEZOLANOS))_CANTIDAD DE CONDICIÓNES MÉDICAS (ESPECIALES CAPTURADOS (VENEZOLANOS))"
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,CAICEDO,1,3,1,2,1,1,0,1,0,1,0,1,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,SUB. GUINTAR,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,SOPETRAN,10,3,1,4,0,10,1,9,0,10,0,10,0,0,0,0,2,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,ARMENIA,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,SAN JERONIMO,8,3,2,4,3,8,0,8,0,8,0,8,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,LIBORINA,1,3,1,2,0,1,1,0,1,1,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,LLANADAS,3,3,1,1,2,3,0,3,3,3,0,3,0,0,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,ABRIAQUI,1,3,1,2,0,1,0,1,1,1,0,1,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,CANASGORDAS,2,3,1,8,0,2,0,2,2,2,0,2,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,FRONTINO,3,3,2,6,0,3,0,3,0,3,0,3,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,GIRALDO,1,3,1,2,0,1,0,1,1,1,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,URAMITA,6,3,1,1,0,6,1,5,0,6,0,6,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,PEQUE,3,3,1,1,0,3,0,3,3,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,BURITICA,1,3,1,2,0,1,0,1,1,1,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,NUTIBARA,1,3,2,4,0,1,0,1,0,1,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,CESTILLAL,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,AMALFI,4,3,2,4,0,4,0,4,0,4,0,4,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,CAROLINA,1,3,2,2,0,1,0,1,0,1,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,GOMEZ PLATA,6,3,2,2,0,6,0,6,0,3,0,6,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,GUADALUPE,3,3,1,2,0,3,0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,ANORI,2,3,2,2,0,2,0,2,0,1,0,2,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,SONSON,14,3,2,3,0,14,0,14,1,8,0,14,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,NARINO,7,3,2,4,2,7,0,7,0,7,0,7,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,LA UNION,2,3,2,2,0,2,0,2,0,0,0,2,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,ARGELIA,2,3,1,3,0,2,0,2,0,2,0,2,0,0,0,1,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,MESOPOTAMIA,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,CAUCASIA,39,3,8,48,12,39,0,39,10,39,0,39,0,0,0,0,3,0,3,0,39,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,CACERES,5,3,1,2,0,5,1,4,0,5,0,5,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,EL BAGRE,14,3,1,3,1,14,0,14,0,14,0,14,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,NECHI,4,3,1,2,2,4,0,4,0,4,0,4,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,ZARAGOZA,12,3,2,4,2,12,0,12,0,12,0,12,0,0,0,0,3,0,3,0,12,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,JARDIN TAMANA,8,3,1,2,0,8,0,8,0,1,0,8,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEANT,TARAZA,5,3,2,10,3,5,0,5,0,0,0,5,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,QUIBDO,84,8,3,15,0,84,2,82,0,84,0,84,0,0,0,0,2,6,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,ISTMINA,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,CONDOTO,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,BAHIA,2,2,1,2,0,2,0,2,0,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,TADO,3,0,1,2,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,ANIMAS,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,NOVITA,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,TUTUNENDO,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,DOCORDO,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECHO,EL CARMEN DE ATRATO,2,2,1,5,0,2,0,2,0,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,PLANETA RICA,34,3,1,8,0,34,0,34,0,34,0,34,0,0,0,0,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,LORICA,4,3,1,8,2,4,0,4,0,4,0,4,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,SAHAGUN,33,3,1,8,5,33,0,33,0,33,0,27,6,0,0,0,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,CHINU,18,3,1,1,6,18,1,17,0,18,0,14,4,0,0,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,TIERRALTA,39,3,1,8,6,39,3,36,0,39,0,35,4,0,0,0,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,MONTELIBANO,35,3,1,10,12,35,6,29,0,35,0,35,0,0,0,0,3,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,LA APARTADA,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DECOR,CDT MONTERIA,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,TURBO,21,3,1,4,0,21,10,11,10,20,0,21,0,0,0,0,3,0,3,0,21,0,0,0,11,9,7,2,9,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,APARTADO,33,1,1,6,33,33,5,28,33,33,0,32,0,1,0,0,1,0,1,0,0,0,33,0,3,3,2,1,3,0,0,1,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,CHIGORODO,25,3,1,6,1,25,2,23,0,25,0,25,0,0,0,0,3,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,CAREPA,10,3,2,12,0,10,4,6,4,10,0,10,0,0,0,0,3,0,3,0,10,0,0,0,4,4,3,1,4,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,NECOCLI,24,3,7,12,4,24,7,17,15,24,0,16,8,0,0,0,3,0,3,0,24,0,0,0,9,9,7,2,2,7,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,DABEIBA,6,3,1,4,0,6,2,4,0,6,0,6,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALA DE DETENIDOS DÍA 30112024 PT. DÁVILA.xlsx,2024-11-30,DAVILA,RG 6,DEURA,CARMEN DEL DARIEN,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
